50.00036421237 0.015625 0.645628 0.010675 4.11949e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.046875 1.47005 0.0418189 6.49365e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.078125 1.78042 0.0605399 5.69234e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.109375 1.95163 0.0452391 5.66252e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.140625 2.05961 0.0155436 3.72826e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.171875 2.13312 -0.0157397 3.44874e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.203125 2.19203 -0.0300378 4.7016e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.234375 2.23917 -0.0274333 5.94045e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.265625 2.28396 -0.0247179 7.61712e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.296875 2.34018 -0.0317507 9.39797e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.328125 2.39738 -0.0338244 1.03898e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.359375 2.43827 -0.0297958 1.06078e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.390625 2.46123 -0.0235514 1.08008e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.421875 2.48186 -0.018963 1.13817e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.453125 2.51024 -0.0148656 1.23583e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.484375 2.5433 -0.00768226 1.31729e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.515625 2.57282 -0.00227326 1.30593e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.546875 2.59723 0.00225448 1.21138e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.578125 2.62122 0.00729603 1.08525e-08 1 300 0 0 0 0 0 0 0
50.00036421237 0.609375 2.64333 0.0139807 9.48977e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.640625 2.66569 0.0203849 8.10856e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.671875 2.69002 0.0225507 6.98342e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.703125 2.71662 0.0215715 6.2404e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.734375 2.74204 0.0215519 5.67254e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.765625 2.76287 0.0238054 4.99827e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.796875 2.77699 0.0236937 4.05004e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.828125 2.78908 0.0196101 2.92659e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.859375 2.80313 0.0144715 1.90737e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.890625 2.81843 0.0125637 1.01894e-09 1 300 0 0 0 0 0 0 0
50.00036421237 0.921875 2.83669 0.0139663 1.97006e-10 1 300 0 0 0 0 0 0 0
50.00036421237 0.953125 2.85368 0.0177812 -2.36299e-10 1 300 0 0 0 0 0 0 0
50.00036421237 0.984375 2.87163 0.0190825 -1.43865e-10 1 300 0 0 0 0 0 0 0

